song_id,title,artist,album,release_date,genius_url,media_url,lyrics
128,Te Conocí en Japón,Humbe,ENTROPÍA,2021-03-12,https://genius.com/Humbe-te-conoci-en-japon-lyrics,http://www.youtube.com/watch?v=FzWqNsJhqfs,"[Coro]
Te conocí en Japón, de lejos yo te vi
Y yo no lo pensé, solo a ti te miré
No pude resistir
Caminaste hacia mí, yo te vi venir
No supe qué hacer, te vi y me congelé
Tú eres para mí
[Verso 1]
Yo que te vi, fortuna mía
Estar contigo noche y día
En lo bajo y en la cima
Eres fuego y gasolina
Eres tú la que se ríe sin parar
Eres tú con quien me gusta dialogar
Eres tú la primera que voy a amar
Para bien o para mal
Siempre estás, aquí estás
Conocerte sin parar
Ver tu sonrisa al bailar
En tu perfume embriagarme
El resto de mi vida
Contigo estar, nada mal
[Coro]
Te conocí en Japón, de lejos yo te vi
Y yo no lo pensé, solo a ti te miré
No me pude resistir
Caminaste hacia mí, yo te vi venir
No supe qué hacer, te vi y me congelé
Tú eres para mí
[Verso 2]
Nada se compara a lo que me haces sentir
Es correr, gritar, vivir
Besar el cielo y rezar por mí
Recen por mí
(Por qué)
Porque me vaya bien contigo
(Por qué)
Porque se haga bien este delito
(Por qué)
Por correr esta pista solito
(Por qué)
Por ponerme borracho contigo
Siempre contigo, nunca sin ti
Dame una vida y ven a vivir
Ven a vivir
[Coro]
Te conocí en Japón, de lejos yo te vi
Y yo no lo pensé, solo a ti te miré
No me pude resistir
Caminaste hacia mí, yo te vi venir
No supe qué hacer, te vi y me congelé
Tú eres para mí
[Outro]
(De lejos yo te vi)
(Y yo no lo pensé)"
129,San Lucas,Kevin Kaarl,San Lucas,2019-11-07,https://genius.com/Kevin-kaarl-san-lucas-lyrics,http://www.youtube.com/watch?v=7-Ikexq03O0,"[Estribillo]
Dile ya a tus papás que no vas a regresar
Te vas con un loco que no te parará de amar
A vivir salvajes, libres, libres allá en San Lucas
Tus ojos brillan más que la luna, sol y mar
[Pos-Estribillo]
Quiero desnudar tu alma y dedicarle una canción
Darle todo mi cariño y entregarle mi amor
[Verso]
Qué bonito tu vestido blanco
Que ella baila, que ella baila con el campo
Mira, mira, corazón, olvida el miedo que hay en ti
Es que deja de sufrir, todo aquello ya pasó
Grita y ponte ya a vivir que todo va a salir mejor
Si escapas de vivir allá, llorando siempre en tu habitación
[Estribillo]
Dile ya a tus papás que no vas a regresar
Te vas con un loco que no te parará de amar
A vivir salvajes, libres, libres allá en San Lucas
Tus ojos brillan más que la luna, sol y mar
[Puente Instrumental]
[Pos-Estribillo]
Desnudar tu alma y dedicarle una canción
Desnudar tu alma y dedicarle una canción
Que toda tu mirada me demuestre tu amor
Desnudar tu alma y dedicarle una canción"
130,Good Times,Kevin Kaarl,San Lucas,2019-11-07,https://genius.com/Kevin-kaarl-good-times-lyrics,http://www.youtube.com/watch?v=2IwttO2T5u4,"I want a heart for me, for me
That changes my world
And can finally live in peace
I want to live in this town, in this town
With my girl, with my girl
To find the way really low
[Chorus]
I've been looking to, to stop, to stop
Crying in the night, in the morning, in the day
All the time
In the morning, in the day
All the time
I think I've found the place
Where we can live forever
Where I can feel much better
Where my heart can find the way
To feel that good times having our end
[Instrumental Break]
[Chorus]
I've been looking to, to stop, to stop
Crying in the night, in the morning, in the day
All the time
In the morning, in the day
All the time
I think I've found the place
Where we can live forever
Where I can feel much better
Where my heart can find the way
To feel that good times having our end
To feel that good times having our end"
131,Abrazado a Ti,Kevin Kaarl,San Lucas,2019-11-07,https://genius.com/Kevin-kaarl-abrazado-a-ti-lyrics,http://www.youtube.com/watch?v=6tpTJIkbRTA,"[Intro]
La-la-lá, la-la-la-la-la-lá, la-la-la-la-la-lá
[Verso 1]
Tus ojos llenos de rencor
Labios que mienten más y más
Besos, terminan en adiós, sí, sí
Me tengo que largar
No, no, no voy a regresar
No voy a regresar
[Puente]
La-la-la-la-la-lá, la-la-lá, la-la-la-la-la-lá
La-la-la-la-la-lá, la-la-lá, la-la-la-la-la-lá
[Verso 2]
Quisiera volver atrás y otra vez bailar abrazado a ti
Abrazado a ti
Huir de esta ciudad, y llorar de amor abrazado a ti
Abrazado a ti
Besarte y que esta vez no me digas que ya me puedo ir
La, la, la
Abrazado a ti
Abrazado a ti
[Puente]
La-la-lá, la-la-la-la-la-la-lá
La-la, la-la-la-la-la
[Verso 3]
Pero me voy, no quiero llorarte más
Ni averiguar si está vez si me vas a querer
No es así, no quiero llorarte más, ya me cansé
No quiero llorarte más, la-la-la-lá
[Puente]
La-la-la-la-la-lá, la-la-lá, la-la-la-la-la-lá
La-la-la-la-la-lá, la-la-lá, la-la-la-la-la-lá
[Outro]
Quisiera volver atrás y otra vez bailar abrazado a ti
Abrazado a ti
Huir de esta ciudad y llorar de amor abrazado a ti
Abrazado a ti
Abrazado a ti
Abrazado a ti
Abrazado a ti"
132,Cuando Te Vayas,Kevin Kaarl,San Lucas,2019-11-07,https://genius.com/Kevin-kaarl-cuando-te-vayas-lyrics,http://www.youtube.com/watch?v=Y43D4H-pWR4,"[Estribillo]
Veo toda esta ciudad y no, no encuentro más que puro dolor
Como un campo de luces se encienden las noches con la soledad
Veo cientos de fantasmas, buscando recuerdos en dónde llorar
El mío es tu rostro, tus ojos, tus labios y en años dime que vas a regresar
Veo toda esta ciudad y no, no encuentro más que puro dolor
Como un campo de luces se encienden las noches con la soledad
[Puente]
Ah, ah, ah, ah
[Verso]
Duermo pensando olvidarme de ti
Llegar a San Lucas, dejarte morir
Te fuiste bailando y sonriendo sin mí
Y ahora yo lloro un fantasma de ti
[Estribillo]
Veo toda esta ciudad y no, no encuentro más que puro dolor
Como un campo de luces se encienden las noches con la soledad
[Outro]
Ah, ah, ah, ah"
133,Selfish Pretty Girl,Kevin Kaarl,San Lucas,2019-11-07,https://genius.com/Kevin-kaarl-selfish-pretty-girl-lyrics,http://www.youtube.com/watch?v=pqEffPw-KAk,"You're crying all the night
Your eyes are made of glass
And when nobody is there
You break, you break, you break
You break, you break, you break
[Refrain]
Lalalalalalala
Lalalalalalala
[Verse 2]
You miss him more and more
But you fucked up the plan
You selfish pretty girl
And now you can't go back
And now you can't go back
You've hurt him and he didn't come back
He ran and ran to San Lucas
You are afraid of being alone
But you can't play with everyone
[Refrain]
Lalalalalalala
Lalalalalalala
Lalalalalalala
Lalalalalalala
Lalalalalalala
Lalalalalalala
[Verse 3]
You miss him more and more
But you fucked up the plan
You selfish pretty girl
Now you can't go back
You selfish pretty girl
You break, you break, you break
You break, you break, you break
You break, you break, you break
[Outro]
Lalalalalalala
Lalalalalalala"
134,Tu Si Eres Real,Kevin Kaarl,San Lucas,2019-11-07,https://genius.com/Kevin-kaarl-tu-si-eres-real-lyrics,http://www.youtube.com/watch?v=_Zb6bufU_AQ,"[Estribillo]
Un día te despiertas bien cansado o agüitado hasta morir
Piensas lo ideal, que sería quedarte en tu sofá y no despertar
Pero hay una chica que te quiere, que te quiere hasta llorar
[Verso 1]
Su calor conquista más que el ruido de mil aves al cantar
La silueta de su esencia ya te anima hasta a caminar
Ella ya es farola de una noche sumida tanto en la oscuridad
Ella ya es farola de una noche sumida tanto en la oscuridad
[Verso 2]
Quiero verte ya para recordar que me gustas tanto a mí
Quiero verte ya y que me consueles de todo lo que pasó
Tú sí eres real, sácame la mentira, la mentira que me manchó
Es que eres real y se me olvida la falsedad que me chinga
Es que eres real y se me olvida la falsedad que me chinga
[Outro]
Un día te despiertas bien cansado o agüitado hasta morir
Piensas lo ideal, que sería quedarte en tu sofá y no despertar
Pero hay una chica que te quiere, que te quiere hasta llorar"
135,​como me encanta,Kevin Kaarl,Paris Texas,2022-06-02,https://genius.com/Kevin-kaarl-como-me-encanta-lyrics,http://www.youtube.com/watch?v=OgzNyN2bWac,"[Verso 1]
Te he visto acostado, gritando en silencio
No me vas a mirar
Quieres hacerlo, te he escuchado hablarlo
Te quieres escapar
Deja tu guitarra, abandónalo todo
Ya ni quieres cantar, ah-ah
[Estribillo]
Y cómo me encanta estar pensando
Que puedes dejarme pa' escaparme, oh-oh-oh
Y cómo me encanta estar sintiendo
Que se me va el mundo y sigo huyendo, oh-oh-oh-oh
Y cómo me encanta estar sufriendo
[Verso 2]
Tеnerlo todo ya no te hace sеntir más
Y que no te dolió, finge que no pasó
Llora una última vez y diles que ya te vas
[Estribillo]
Y cómo me encanta estar pensando
Que puedes dejarme pa' escaparme, oh-oh-oh
Y cómo me encanta estar sintiendo
Que se me va el mundo y sigo huyendo, oh-oh-oh-oh
Y cómo me encanta estar sufriendo
[Verso 3]
Te he visto acostado, gritando en silencio
No me vas a mirar
Quieres hacerlo, te he escuchado hablarlo
Te quieres escapar
Deja tu guitarra, abandónalo todo
Ya ni quieres cantar, ah-ah
[Estribillo]
Y cómo me encanta estar pensando
Que puedes dejarme pa' escaparme, oh-oh-oh
Y cómo me encanta estar sintiendo
Que se me va el mundo y sigo huyendo, oh-oh-oh-oh
Y cómo me encanta estar sufriendo
[Outro]
Tenerlo todo ya no te hace sentir más
Y que no te dolió, finge que no pasó
Llora una última vez y diles que ya te vas"
136,​te quiero tanto,Kevin Kaarl,Paris Texas,2022-08-25,https://genius.com/Kevin-kaarl-te-quiero-tanto-lyrics,http://www.youtube.com/watch?v=q07Gd6Q-7dY,"[Verso 1]
Nunca digas que te vas sin querer regresar
Cuando de ti me enamoré, cuando cien años ya te amé
Llévame siempre al recordar
Viéndote bailar en aquel cerro Coronel
Y ya mil veces te besé, y no lo niego, me clavé
Llévame siempre al recordar
[Estribillo]
Te he visto en frente, sonriente, valiente, te quiero tanto
Vestido blanco, еn el medio tu alma, te quiеro tanto
Me duele fuerte pensar que algún día te encuentre ausente
Me duele fuerte pensar que algún día te encuentre ausente
[Verso 2]
Te siento al cantar y al escuchar cualquier canción
Bonita que hable del amor, de lo que siento ayer y hoy
Siempre te llevo al despertar
Te vi a los ojos bien
Sentí cariño fiel
Si me rompiera aquí
Esperaría por ti
[Estribillo]
Te he visto en frente, sonriente, valiente, te quiero tanto
Vestido blanco, en el medio tu alma, te quiero tanto
Me duele fuerte pensar que algún día te encuentre ausente
Me duele fuerte pensar que algún día te encuentre ausente
[Interludio Instrumental]
[Refrán]
Te vi a los ojos bien
Sentí cariño fiel
Si me rompiera aquí
Esperaría por ti
[Interludio Instrumental]
[Outro]
Uh-uh-uh
Uh-uh, uh-uh-uh, uh-uh-uh, uh-uh
Uh-uh-uh, uh-uh-uh, uh-uh-uh, uh-uh
Uh-uh-uh, uh-uh-uh, uh-uh-uh, uh-uh
Uh-uh-uh, uh-uh-uh, uh-uh-uh, uh-uh
Uh-uh-uh, uh-uh-uh, uh-uh-uh, uh-uh
Uh-uh-uh, uh-uh-uh, uh-uh-uh, uh-uh"
137,Amarren Al Perro,Molotov,Sólo D’Lira,2023-04-26,https://genius.com/Molotov-amarren-al-perro-lyrics,http://www.youtube.com/watch?v=lFvx37izzsc,"[Intro]
One, two, three, four
[Verso 1 Micky Huidobro & Paco Ayala]
El perro no muerde, usted es quien no entiende
Que este perro no ataca, él solo se defiende
Este perro no es fino, pero es mi mejor amigo
No le llames ""Firulais"", no le llames ""Solovino""
Este perro no es de raza, pero se escapó de casa
Fue a narrar un partidazo de alarido y Zambombazo
El que tenga un buen partido y tenga perro, que lo amarre
Y si cree que está más perro, pues que venga y que lo narre
¡Comételo!
[Coro]
Amarren, amarren, amarren al perro
Amarren, amarren, amarren al perro
Amarren, amarren, amarren al perro
Amarren, amarren, amarren al perro
[Puente]
Y la metió ahí
Donde las arañas tejen su nido
Ushcale, ushcale, ushcale, ushcale
Uschale, toma pinche chaperrito
[Verso 2: Randy Ebright, Paco Ayala & Micky Huidobro]
No puedes enseñarle a un perro ruco, un nuevo truco
Cuidado con el perro, este perro no es bruto
El perro no es un malandrín, no necesita pedigree (ushcale, ushcale)
Ni que fuera Rin Tin Tin, ni que fuera Tribilin (ushcale, ushcale)
Este perro no está viejo, pero ya se quiere ir (¿Quién fue? ¿Quién se hizo caca?, pinche champerrito)
No lo voy a permitir, no podrá salir de aquí (pinche champerrito, ¿Quién se hizo caca?, ¿Quién se hizo caca?)
Oye, perro, no te vayas, quédate otro ratito
Y, si quieres, me organizo y vamos a echar un tirititito (Fuentes)
[Coro]
Amarren, amarren, amarren al perro
Amarren, amarren, amarren al perro
Amarren, amarren, amarren al perro
Amarren, amarren, amarren al perro
[Puente]
Tuya, mía, tenla, te la presto, acaríciala
¡Uf, uf, uf, uf, uf, y recontra uf!
Buscalo, buscalo, buscalo, buscalo
Pinche chaperrito, comételo
[Coro]
Amarren, amarren, amarren al perro
Amarren, amarren, amarren al perro
Amarren, amarren, amarren al perro
Amarren, amarren, amarren al perro
[Outro]
La tenía, era suya, y la dejó ir
Amarren al perro
Amarren al perro
¡Zambombazo!
Amarren al perro
Tirititito nada más
Amarren al perro
¿Quién fue?
¿Quién se hizo caca?"
138,Money In The Bank,Molotov & WOS,Sólo D’Lira,2023-04-26,https://genius.com/Molotov-and-wos-money-in-the-bank-lyrics,http://www.youtube.com/watch?v=vRza3UphEfk,"[Intro]
Money in the bank
Money in the bank
A lot of money in the bank
[Verso 1: Randy Ebright]
¿Quién se cree digno como para gobernarme?
Su puesto de gobierno, por supuesto pa' robarme
Ratero con fuero clavando uña de a madre
Solo se postula pa' que sea intocable
El pobre, vende drogas, si no, no sobrevive
La autoridad ha hecho su vida imposible
Si no tranza no alcanza, pero que no se olvide
Lo que se hace en la oscuridad después será visible
[Coro]
Money in the bank
Monеy in the bank
A lot of money in the bank
A lotta monеy in the bank
Money in the bank (Woh)
Money in the bank
A lot of money in the bank
A lotta money in the bank
Money in the bank (Check it out)
Money in the bank
A lot of money in the bank
A lotta money in the bank (Homie)
Money in the bank (Woah)
Money in the bank
A lot of money in the bank
A lotta money in the bank
Money in the bank (Check it)
Money in the bank
A lot of money in the bank
A lotta money in the bank
[Verso 2: Wos]
¡Wuh!
Que sé yo, guacho, solo veo que se ve jodida
Desde México, Argentina y toda la región latina
Los grande' nos pisotean, las opciones escatiman
Los chamacos venden droga, porque no ven má' salida
No hay saliva pa' tragar, gente adormecida
Entre gases y pantallas, tanta mierda comprimida
O si no se alimentan, nos escupen desde arriba
Y enfilamos todos juntos al matadero que es la vida
Pero, ¿qué tal la energía? pa' revertir el mal sueño
Y la alegría de las cosas que nunca tuvieron dueño
La osadía de los muchos que siguen poniendo el cuerpo
Para pintar el futuro que le vaticinan negro
[Coro: Randy Ebright & Wos]
Money in the bank
Money in the bank
A lot of money in the bank
A lotta money in the bank
Money in the bank (Woh)
Money in the bank
A lot of money in the bank
Son la sombra del poder (Sombra del poder)
Money in the bank (Check it)
Money in the bank
A lot of money in the bank
Son la sombra del poder (Sombra del poder)
Money in the bank (Woah)
Money in the bank
A lot of money in the bank
A lotta money in the bank
Money in the bank (Check it)
Money in the bank
A lot of money in the bank
A lotta money in the bank
[Verso 3: Paco Ayala]
Que sé yo güey, solo sé que no he cenado
Como esos senadores, como esos diputados
Como presidentes con dientes bien afilados
Con mal del puerco por pinches atascados
Miles de millones, se roban los cabrones
Compran sus mansiones y lo guardan en colchones
Luego: ""yo no fui"", ""yo no sé"", ""ya se perdió""
""Alguien se lo clavó"", pero ese ya se nos peló
[Coro: Randy Ebright]
Money in the bank
Money in the bank
A lot of money in the bank
A lotta money in the bank
Money in the bank
Money in the bank
A lot of money in the bank
It's kinda funny, don't you think?
Money in the bank (Woah)
Money in the bank
A lot of money in the bank
A lotta money in the bank
Money in the bank (Check it out)
Money in the bank
A lot of money in the bank
A lotta money in the bank
Money in the bank (Woah)
Money in the bank
A lot of money in the bank
A lotta money in the bank
Money in the bank (Yeah)
Money in the bank
A lot of money in the bank
A lotta money in the bank (Homie)
Money in the bank
Money in the bank
A lotta of money in the bank
A lotta money in the bank
Money in the bank
Money in the bank
A lotta of money in the bank
A lotta money in the bank
Money in the bank
Money in the bank
A lotta of money in the bank
A lotta money in the bank
Money in the bank
Money in the bank
A lotta of money in the bank
A lotta money in the bank
[Outro]
Money, money, money, money"
139,Quiten El Trap,Molotov,Sólo D’Lira,2022-09-22,https://genius.com/Molotov-quiten-el-trap-lyrics,http://www.youtube.com/watch?v=6eqUeQiIMAc,"[Verso 1: Micky Huidobro]
Que si fúmale más lejos, que si amarras a tu perro
Que si bájale al volumen a tu cotorreo
Que si tócale más leve, que si quitas esa cheve
Porque hay una restricción de noventa decibeles
Que ¿por qué no esa bocina la puedes poner más lejos?
Ponte las orejas, estos aparatejos
Que si son hipersensibles por las cosas que uno canta
Pero no se han dado cuenta dе lo que uno les aguanta
¿Por qué tienеn ese acento si no son puertorriqueños?
Que por qué es que cuando cantan gustan de agarrarse el leño
Que por qué hacen un vídeo a ver quién tiene más dinero
Conduciendo un automóvil que no saben encenderlo
Que si es del reguetonero que salió mostrando plata
O es del DJ del perreo que en la calle los asalta
Que va a reclamar el dueño de la relojería
Y de las casas de empeño joyería de fantasía
[Coro: Micky Huidobro, Tito Fuentes, Paco Ayala, Randy Ebright]
Quiten el Trap (Que muera el Reggaetón)
Quiten el Trap (Pongan Rock and Roll)
Quiten el Trap (Que muera el Reggaetón)
Quiten el Trap (Ha vuelto Molotov)
Quiten el Trap (Que muera el Reggaetón)
Quítenlo ya (Pongan Rock and Roll)
Quiten el Trap (Que muera el Reggaetón)
Esto se va a incendiar (Ha vuelto Molotov)
[Verso 2: Micky Huidobro]
¿Por qué tienen la cabeza y en las cejas esas rayas?
¿Será que está de moda? ¿Serán descalabradas?
¿Será que de chavitos los cagaron a trompadas?
Por lo que les arrojaban en todas sus tocadas
Que si canto en ese micro, que si me regala un like
Que si es porque nos vendimos, nos hizo el sonido el Mike
Que ahora ustedes mismos ya se tienen asoledados
Ya hasta tienen rolas disco pa' sonar en todos lados
Porque esto no es un duelo, esto es una carrera
Esas se las ganamos el primer día de escuela
Y no sé lo que toques, dónde toques, cómo sea
Mejor no te paso el bajo porque te va a dar diarrea
[Coro: Micky Huidobro, Tito Fuentes, Paco Ayala, Randy Ebright]
Quiten el Trap (Que muera el Reggaetón)
Quiten el Trap (Pongan Rock and Roll)
Quiten el Trap (Que muera el Reggaetón)
Quiten el Trap (Ha vuelto Molotov)
Quiten el Trap (Que muera el Reggaetón)
Quiten el Trap (Pongan Rock and Roll)
Quiten el Trap (Que muera el Reggaetón)
¡Ha vuelto Molotov!"
